index,C#,CNAME,PERIOD,CREDIT,TEACHER
3546,PHYS200148,生物物理学,32.0,2.0,"吴春生,杜立萍,陈炜,蔡文,张德文,孔澍,王健,张明真"
3547,PHYS200148,生物物理学,32.0,2.0,"吴春生,杜立萍,陈炜,蔡文,张德文,孔澍,王健,张明真"
3548,PSYL300447,护理心理学基础,56.0,3.0,"张银萍,顾炜,李小妹"
3549,PUBH300348,临床营养学,24.0,1.5,"程悦,于燕"
3550,PUBH300348,临床营养学,24.0,1.5,"程悦,于燕"
3551,PUBH300848,流行病学,64.0,3.0,"李燕琴,齐欣,吴谦,刘鑫,张天啸,王丽荣,沈明望"
3552,PUBH301341,生物统计学,32.0,1.5,"党少农,米白冰"
3553,PUBH400241,卫生化学,56.0,2.5,"韩蓓,程悦,祁菲菲"
3554,PUBH400341,卫生毒理学,64.0,3.0,"石兴民,雷荣辉,安菲菲"
3555,PUBH400441,卫生微生物学,40.0,2.0,"薛晚利,石兴民,孔利云"
3556,PUBH400541,数据管理与分析,32.0,1.5,"吴谦,张天啸,肖生彬"
3557,STAT300141,生物统计学,32.0,1.5,"党少农,米白冰"
3558,STAT400141,生物统计学,96.0,4.5,"赵亚玲,李强,米白冰,曾令霞"
3559,STOM060146,口腔医学导论,16.0,1.0,"董炜疆,牛林,侯玉霞,阮建平,刘中博,虎小毅,陈悦,董茜茜"
3560,STOM400948,口腔生物学,40.0,2.0,"许丹,高江红,孟昊天,刘瑾,裴丹丹,刘中博,李昂"
3561,STOM402048,牙周病学Ⅰ,24.0,1.5,"苗棣,刘瑾"
3562,STOM402148,全口义齿修复学,80.0,3.0,"刘瑞瑞,牛林,李蕴聪,郝雅琪"
3563,STOM402248,牙体手术学,48.0,2.0,"董茜茜,刘青,文艺峰,强乐"
3564,STOM402348,牙合学,24.0,1.0,"亓坤,王爽,刘瑞瑞"
3565,STOM402448,口腔放射诊断学,40.0,2.0,"王涛,文艺峰,苗棣,虎小毅,廖立凡,贺龙龙"
3566,STOM402548,社区牙科学,48.0,2.0,"阮建平,高江红,田剑刚,张斌,樊晓宇"
3567,STOM402648,牙髓病学Ⅱ,80.0,3.5,"董茜茜,文艺峰,强乐,牛玉梅,薛云鹏"
3568,STOM402948,口腔颌面外科学Ⅲ,60.0,2.5,"刘劲洋,郭治辰,毕思思,文抑西"
3569,STOM403148,口腔病理学,56.0,2.5,"张佳,辛颖,齐红"
3570,STOM403348,口腔正畸学,104.0,4.5,"侯玉霞,王爽,邹蕊,郭昱成,王菲,吉玲玲,乔虎,王丽颖,赵华翔"
3571,STOM403448,口腔种植学,20.0,1.0,"周秦,贺龙龙,廖立凡"
3572,STOM403648,牙体形态学,78.0,3.0,孙慧玲
3573,STOM403848,儿童牙病学Ⅱ,44.0,2.0,"肖刚,刘飞,董宁"
3574,STOM404048,口腔颌面外科学Ⅰ,90.0,4.5,"文抑西,李旭奎,杨柳小溪"
3575,STOM404248,固定义齿修复学Ⅰ,80.0,3.0,"裴丹丹,王方,韩影,甘婧"
3576,STOM405048,口腔解剖生理学,40.0,1.5,"董炜疆,孙慧玲,王文斯"
3577,STOM405148,口腔修复学,148.0,6.0,"逯宜,高金霞,牛林,韩影,赵巍,汪鹏,裴丹丹,贾如,董少杰,何治一,刘瑞瑞,王文斯,肖敏,李蕴聪"
3578,STOM405248,黏膜病学,20.0,1.0,"苗群爱,董凯"
3579,STOM405548,口腔医学教育创新,16.0,1.0,"裴丹丹,张鲍明,侯琳娜"
3580,STOM405648,合学,40.0,2.0,"亓坤,孙慧玲,王爽,刘瑞瑞"
3581,STOM405748,口腔正畸学,56.0,2.5,"周洪,侯玉霞,王菲,王爽,乔虎,邹蕊,王丽颖,赵华翔,郭昱成,管丽敏"
3582,STOM405948,口腔组织病理学I,40.0,1.5,"齐红,李淑薇,张佳,辛颖"
3583,STOM406148,牙周病学,56.0,2.5,"苗棣,陈悦,司薇杭,何康,周欢"
3584,CHEM200229,储能化学基础-2,48.0,3.0,"周桂江,丁书江,肖春辉"
3585,CHEM200429,化学专业导论课,16.0,1.0,"唐玉海,杨鸿辉,丁书江,张彦峰,魏巍,孙源慧,吴宥伸,肖春辉"
3586,CHEM200529,物理及化学基础实验,64.0,2.0,白艳红
3587,CHEM200629,基础化学Ⅰ,32.0,2.0,李健军
3588,CHEM200829,大学化学课程答疑,0.0,0.0,张雯
3589,CHEM246009,医用近代仪器分析,32.0,2.0,李骁勇
3590,CHEM246009,医用近代仪器分析,32.0,2.0,李健军
3591,CHEM246009,医用近代仪器分析,32.0,2.0,许昭
3592,CHEM246009,医用近代仪器分析,32.0,2.0,梁军艳
3593,CHEM246009,医用近代仪器分析,32.0,2.0,贾钦相
3594,CHEM246009,医用近代仪器分析,32.0,2.0,潘爱钊
3595,CHEM249009,物理化学,112.0,5.5,李骁勇
3596,CHEM249609,物质结构与性质-有机篇,88.0,4.0,王丽娟
3597,CHEM249609,物质结构与性质-有机篇,88.0,4.0,王婉秦
3598,CHEM249809,大学化学,48.0,3.0,张雯
3599,CHEM249809,大学化学,48.0,3.0,丁大伟
3600,CHEM249809,大学化学,48.0,3.0,李银环
3601,CHEM249809,大学化学,48.0,3.0,胡敏
3602,CHEM249809,大学化学,48.0,3.0,张祯
3603,CHEM249809,大学化学,48.0,3.0,解云川
3604,CHEM249809,大学化学,48.0,3.0,王婉秦
3605,CHEM249809,大学化学,48.0,3.0,张志成
3606,CHEM249809,大学化学,48.0,3.0,吴宥伸
3607,CHEM249909,大学化学实验,32.0,1.0,"李芬,杜姣姣"
3608,CHEM249909,大学化学实验,32.0,1.0,郑阿群
3609,CHEM249909,大学化学实验,32.0,1.0,高国新
3610,CHEM249909,大学化学实验,32.0,1.0,杨国鑫
3611,CHEM249909,大学化学实验,32.0,1.0,龚红红
3612,CHEM249909,大学化学实验,32.0,1.0,王淑娟
3613,CHEM249909,大学化学实验,32.0,1.0,张祯
3614,CHEM249909,大学化学实验,32.0,1.0,郑阿群
3615,CHEM249909,大学化学实验,32.0,1.0,张祯
3616,CHEM249909,大学化学实验,32.0,1.0,杨国鑫
3617,CHEM249909,大学化学实验,32.0,1.0,杨国锐
3618,CHEM249909,大学化学实验,32.0,1.0,王淑娟
3619,CHEM249909,大学化学实验,32.0,1.0,龚红红
3620,CHEM249909,大学化学实验,32.0,1.0,苏博超
3621,CHEM249909,大学化学实验,32.0,1.0,朱敏
3622,CHEM249909,大学化学实验,32.0,1.0,"杜姣姣,李芬"
3623,CHEM249909,大学化学实验,32.0,1.0,杜姣姣
3624,CHEM249909,大学化学实验,32.0,1.0,"杜姣姣,洪涛"
3625,CHEM249909,大学化学实验,32.0,1.0,高国新
3626,CHEM249909,大学化学实验,32.0,1.0,杨国鑫
3627,CHEM249909,大学化学实验,32.0,1.0,范修军
3628,CHEM249909,大学化学实验,32.0,1.0,党东锋
3629,CHEM249909,大学化学实验,32.0,1.0,张祯
3630,CHEM249909,大学化学实验,32.0,1.0,"杨国鑫,章强"
3631,CHEM249909,大学化学实验,32.0,1.0,王婉秦
3632,CHEM249909,大学化学实验,32.0,1.0,杜姣姣
3633,CHEM249909,大学化学实验,32.0,1.0,范修军
3634,CHEM249909,大学化学实验,32.0,1.0,苏博超
3635,CHEM249909,大学化学实验,32.0,1.0,"张志成,张莹"
3636,CHEM249909,大学化学实验,32.0,1.0,杜姣姣
3637,CHEM249909,大学化学实验,32.0,1.0,郑阿群
3638,CHEM249909,大学化学实验,32.0,1.0,贾钦相
3639,CHEM249909,大学化学实验,32.0,1.0,杨鸿辉
3640,CHEM249909,大学化学实验,32.0,1.0,"杜姣姣,李芬"
3641,CHEM250109,医用有机化学,64.0,4.0,徐四龙
3642,CHEM250109,医用有机化学,64.0,4.0,唐玉海
3643,CHEM250109,医用有机化学,64.0,4.0,白艳红
3644,CHEM250109,医用有机化学,64.0,4.0,王丽娟
3645,CHEM250109,医用有机化学,64.0,4.0,"孙源慧,李洋"
3646,CHEM250109,医用有机化学,64.0,4.0,饶彬
3647,CHEM250109,医用有机化学,64.0,4.0,李洋
3648,CHEM250109,医用有机化学,64.0,4.0,许昭
3649,CHEM250109,医用有机化学,64.0,4.0,"唐玉海,焦佼"
3650,CHEM250309,医用有机化学实验,48.0,1.5,李宝平
3651,CHEM250309,医用有机化学实验,48.0,1.5,许昭
3652,CHEM250309,医用有机化学实验,48.0,1.5,张向荣
3653,CHEM250309,医用有机化学实验,48.0,1.5,许昭
3654,CHEM250309,医用有机化学实验,48.0,1.5,王丽娟
3655,CHEM250309,医用有机化学实验,48.0,1.5,李健军
3656,CHEM250309,医用有机化学实验,48.0,1.5,林培玲
3657,CHEM250309,医用有机化学实验,48.0,1.5,吕东梅
3658,CHEM250309,医用有机化学实验,48.0,1.5,张军杰
3659,CHEM250309,医用有机化学实验,48.0,1.5,王大权
3660,CHEM250309,医用有机化学实验,48.0,1.5,刘宏浪
3661,CHEM250309,医用有机化学实验,48.0,1.5,许昭
3662,CHEM250309,医用有机化学实验,48.0,1.5,王丽娟
3663,CHEM250309,医用有机化学实验,48.0,1.5,李健军
3664,CHEM250309,医用有机化学实验,48.0,1.5,林培玲
3665,CHEM250309,医用有机化学实验,48.0,1.5,许昭
3666,CHEM250309,医用有机化学实验,48.0,1.5,王丽娟
3667,CHEM250309,医用有机化学实验,48.0,1.5,李健军
3668,CHEM250309,医用有机化学实验,48.0,1.5,师仁义
3669,CHEM250309,医用有机化学实验,48.0,1.5,张向荣
3670,CHEM250309,医用有机化学实验,48.0,1.5,张军杰
3671,CHEM250309,医用有机化学实验,48.0,1.5,张军杰
3672,CHEM250309,医用有机化学实验,48.0,1.5,林培玲
3673,CHEM250309,医用有机化学实验,48.0,1.5,吕东梅
3674,CHEM250309,医用有机化学实验,48.0,1.5,王丽娟
3675,CHEM250309,医用有机化学实验,48.0,1.5,李健军
3676,CHEM250309,医用有机化学实验,48.0,1.5,刘宏浪
3677,CHEM250309,医用有机化学实验,48.0,1.5,许昭
3678,CHEM250309,医用有机化学实验,48.0,1.5,王大权
3679,CHEM250309,医用有机化学实验,48.0,1.5,李宝平
3680,CHEM250309,医用有机化学实验,48.0,1.5,刘宏浪
3681,CHEM250309,医用有机化学实验,48.0,1.5,李宝平
3682,CHEM250309,医用有机化学实验,48.0,1.5,白艳红
3683,CHEM250309,医用有机化学实验,48.0,1.5,王丽娟
3684,CHEM250309,医用有机化学实验,48.0,1.5,师仁义
3685,CHEM250309,医用有机化学实验,48.0,1.5,吕东梅
3686,CHEM250309,医用有机化学实验,48.0,1.5,白艳红
3687,CHEM250309,医用有机化学实验,48.0,1.5,张向荣
3688,CHEM250309,医用有机化学实验,48.0,1.5,白艳红
3689,CHEM250509,普通化学原理-2,64.0,3.0,杨晓龙
3690,CHEM250509,普通化学原理-2,64.0,3.0,贾钦相
3691,CHEM250509,普通化学原理-2,64.0,3.0,胡敏
3692,CHEM250509,普通化学原理-2,64.0,3.0,李银环
3693,CHEM250909,物理化学Ⅱ,64.0,4.0,岳岭
3694,CHEM250909,物理化学Ⅱ,64.0,4.0,卜腊菊
3695,CHEM251009,有机化学Ⅱ,64.0,4.0,李静
3696,CHEM251109,有机化学Ⅲ,48.0,3.0,高品
3697,CHEM251109,有机化学Ⅲ,48.0,3.0,郭丽娜
3698,CHEM251809,化学原理,96.0,5.0,"张志成,王婉秦"
3699,CHEM252309,储能化学基础实验-2,16.0,0.5,白艳红
3700,CHEM252409,储能化学基础-2,48.0,3.0,"高国新,周桂江"
3701,CHEM300229,储能原理Ⅰ,48.0,3.0,"丁书江,高国新"
3702,CHEM300329,无机化学 Ⅲ-2,32.0,2.0,张雯
3703,CHEM300429,无机化学实验 Ⅲ-2,32.0,1.0,张雯
3704,CHEM320309,现代仪器分析,40.0,2.5,和玲
3705,CHEM320309,现代仪器分析,40.0,2.5,胡敏
3706,CHEM320309,现代仪器分析,40.0,2.5,梁军艳
3707,CHEM320409,现代仪器分析实验,32.0,1.0,张军杰
3708,CHEM320409,现代仪器分析实验,32.0,1.0,张军杰
3709,CHEM320409,现代仪器分析实验,32.0,1.0,张军杰
3710,CHEM340709,Organic Chemistry,64.0,4.0,"白艳红,徐四龙"
3711,CHEM340709,Organic Chemistry,64.0,4.0,"徐四龙,白艳红"
3712,CHEM341909,物理化学实验-1,32.0,1.0,王耿
3713,CHEM341909,物理化学实验-1,32.0,1.0,王耿
3714,CHEM341909,物理化学实验-1,32.0,1.0,吴勇
3715,CHEM341909,物理化学实验-1,32.0,1.0,王耿
3716,CHEM341909,物理化学实验-1,32.0,1.0,岳岭
3717,CHEM341909,物理化学实验-1,32.0,1.0,吴勇
3718,CHEM341909,物理化学实验-1,32.0,1.0,王耿
3719,CHEM341909,物理化学实验-1,32.0,1.0,王耿
3720,CHEM341909,物理化学实验-1,32.0,1.0,王栋东
3721,CHEM341909,物理化学实验-1,32.0,1.0,王栋东
3722,CHEM341909,物理化学实验-1,32.0,1.0,岳岭
3723,CHEM341909,物理化学实验-1,32.0,1.0,吴勇
3724,CHEM341909,物理化学实验-1,32.0,1.0,岳岭
3725,CHEM342009,有机化学实验-1,32.0,1.0,朱敏
3726,CHEM342009,有机化学实验-1,32.0,1.0,朱敏
3727,CHEM342009,有机化学实验-1,32.0,1.0,王优良
3728,CHEM342009,有机化学实验-1,32.0,1.0,朱敏
3729,CHEM342009,有机化学实验-1,32.0,1.0,"朱敏,蔡文婷"
3730,CHEM342009,有机化学实验-1,32.0,1.0,熊礼龙
3731,CHEM342009,有机化学实验-1,32.0,1.0,"朱敏,蔡文婷"
3732,CHEM342009,有机化学实验-1,32.0,1.0,熊礼龙
3733,CHEM342209,物理化学Ⅰ-1,64.0,4.0,赵翔
3734,CHEM342209,物理化学Ⅰ-1,64.0,4.0,魏巍
3735,CHEM342209,物理化学Ⅰ-1,64.0,4.0,"苏亚琼,岳岭"
3736,CHEM342309,有机化学Ⅰ-2,48.0,3.0,刘乐
3737,CHEM342309,有机化学Ⅰ-2,48.0,3.0,唐玉海
3738,CHEM342409,有机化学实验-2,80.0,2.5,"朱敏,胡明友"
3739,CHEM342409,有机化学实验-2,80.0,2.5,朱敏
3740,CHEM342409,有机化学实验-2,80.0,2.5,张军杰
3741,CHEM342409,有机化学实验-2,80.0,2.5,高品
3742,CHEM342409,有机化学实验-2,80.0,2.5,张军杰
3743,CHEM343409,储能原理-1,48.0,3.0,"高国新,丁书江"
3744,CHEM450709,配位化学,32.0,2.0,卜腊菊
3745,CHEM450909,有机合成化学,48.0,3.0,郭丽娜
3746,CHEM451109,材料化学基础,32.0,2.0,于德梅
3747,CHEM451209,化学生物学基础,32.0,2.0,孙杨
3748,CHEM451609,结构化学,48.0,3.0,吴勇
3749,CHEM451709,高分子化学,32.0,2.0,成一龙
3750,CHEM451809,无机制备化学,32.0,2.0,"梁军艳,熊礼龙"
3751,CHEM451909,电化学基础,48.0,3.0,肖春辉
3752,CHEM452009,高分子物理实验,48.0,1.5,李瑜
3753,CHEM452009,高分子物理实验,48.0,1.5,李瑜
3754,CHEM452109,高分子物理,32.0,2.0,井新利
3755,CHEM452209,高分子化学实验,48.0,1.5,高国新
3756,CHEM500109,胶体与界面化学,32.0,2.0,孟令杰
3757,CHEM501309,先进功能材料,32.0,2.0,"张彦峰,成一龙"
3758,CORE100209,化学与人类文明,32.0,2.0,唐玉海
3759,CORE100209,化学与人类文明,32.0,2.0,唐玉海
3760,CORE100209,化学与人类文明,32.0,2.0,张雯
3761,CORE100209,化学与人类文明,32.0,2.0,王丽娟
3762,CORE100209,化学与人类文明,32.0,2.0,许昭
3763,CORE100209,化学与人类文明,32.0,2.0,张雯
3764,GNED100209,分析化学与社会发展,32.0,2.0,"王婉秦,许昭"
3765,GNED100509,现代化学电源探秘,40.0,2.0,"熊礼龙,杜显锋"
3766,JZSJ900109,科研训练-3,32.0,1.0,吕东梅
3767,ARCH400331,数字空间表现基础（英）,32.0,2.0,"LuigiCocchiarella,赵腾远,岳焱超"
3768,INDE400231,产品生命周期管理（英）,32.0,2.0,"李宏伟,SergioTerzi"
3769,INDE400331,概念表达技法Ⅱ（英）,56.0,2.5,"FaustoBrevi,张煜,FloraGaetani"
3770,INDE400331,概念表达技法Ⅱ（英）,56.0,2.5,"FaustoBrevi,李萌,FloraGaetani"
3771,INDE500131,项目管理（英）,32.0,2.0,"蔺肖曼,MauroMancini"
3772,CORE100151,经济学导论,32.0,2.0,秦波涛
3773,CORE100251,经济学的思维方式,32.0,2.0,俞炜华
3774,CORE100251,经济学的思维方式,32.0,2.0,俞炜华
3775,CORE100351,华尔街如何管理金融风险：交大财富课,32.0,2.0,"李晶,张国平"
3776,ECND300351,中级微观经济学Intermediate Microeconomics,64.0,4.0,李迎雪
3777,ECND300451,中级宏观经济学Intermediate Macroeconomics,64.0,4.0,张一
3778,ECND400651,产业经济学Industrial Economics,48.0,3.0,"郭誉森,郝翊然"
3779,ECND400951,时间序列分析Time Series Analysis,48.0,3.0,Jae-Yoon Kim
3780,FINA300851,金融学原理,48.0,3.0,赵媛
3781,FINA400251,货币银行学Money and Banking,32.0,2.0,侯晓辉
3782,FINA400351,金融市场学,32.0,2.0,周翔翼
3783,FINA500251,金融风险管理Financial Risk Management,32.0,2.0,李晶
3784,GNED100151,经济学与社会,16.0,1.0,俞炜华
3785,XJLU400251,Principles of Macroeconomics,150.0,5.0,张一
3786,XJLU400351,Maths for Economics and Business,150.0,5.0,"胡琳,Jae-Yoon Kim"
3787,XJLU400451,Foundations of Finance,150.0,5.0,李晶
3788,XJLU400751,Introduction to Finance,150.0,5.0,侯晓辉
3789,AUTO040105,自动化专业概论,16.0,1.0,蔡远利
3790,AUTO200527,储能系统检测与估计,32.0,2.0,张乐
3791,AUTO400305,运筹学I,48.0,3.0,徐占伯
3792,AUTO400305,运筹学I,48.0,3.0,吴江
3793,AUTO400305,运筹学I,48.0,3.0,叶洪兴
3794,AUTO400405,运筹学II,32.0,2.0,鄢超波
3795,AUTO400505,自动控制原理 I 下,32.0,2.0,"杨清宇,安豆"
3796,AUTO400505,自动控制原理 I 下,32.0,2.0,"朱洪艳,连峰"
3797,AUTO400727,强化学习与自然计算,64.0,4.0,"薛建儒,张元林"
3798,AUTO400727,强化学习与自然计算,64.0,4.0,"薛建儒,张元林"
3799,AUTO402327,运动控制系统（钱）,48.0,2.5,"刘小勇,刘源"
3800,AUTO440805,计算机网络原理与应用,48.0,2.5,杨静
3801,AUTO441105,运动控制系统,40.0,2.5,杨旸
3802,AUTO501027,信息物理融合能源系统,32.0,2.0,"管晓宏,徐占伯,吴江,刘坤,刘烃"
3803,AUTO501327,系统仿真与元宇宙,32.0,2.0,卫军胡
3804,AUTO540105,过程控制与系统,32.0,2.0,郑辑光
3805,AUTO540205,计算机控制技术,32.0,2.0,葛思擘
3806,AUTO540605,工业系统综合自动化基础,32.0,2.0,高峰
3807,AUTO542705,自动控制原理专题实验2,16.0,0.5,景洲
3808,AUTO543005,“运动控制系统”专题实验,32.0,1.0,刘源
3809,AUTO543105,“现代检测技术”专题实验,32.0,1.0,刘瑞玲
3810,AUTO543205,“计算机控制技术”专题实验,32.0,1.0,景洲
3811,AUTO543305,电子线路设计设计训练专题实验2,24.0,0.75,刘美兰
3812,AUTO543605,过程控制与系统专题实验,32.0,1.0,"刘瑞玲,王莹"
3813,AUTO545005,智能控制,32.0,2.0,胡怀中
3814,AUTO545405,移动机器人,32.0,2.0,吕娜
3815,AUTO545505,数字图像与视频处理,40.0,2.5,"兰旭光,张雪涛"
3816,AUTO545605,无线传感器网络,32.0,2.0,"姚向华,刘静"
3817,AUTO545705,网络与信息安全,40.0,2.0,"沈超,蔺琛皓,刘烃"
3818,AUTO545805,计算智能,32.0,2.0,柯良军
3819,AUTO545905,导航与制导原理,32.0,2.0,兰剑
3820,CODE520011,数字逻辑设计专题实验,32.0,1.0,张斌
3821,CODE520011,数字逻辑设计专题实验,32.0,1.0,张斌
3822,COMP000105,计算机科学技术导论,16.0,1.0,"郑庆华,师斌"
3823,COMP000227,网络空间安全导论,32.0,2.0,"苏洲,刘怡良,李吉亮"
3824,COMP200627,大学计算机I（米理）,56.0,3.0,"薄钧戈,齐琪,乔亚男"
3825,COMP200727,大学计算机II（米理）,32.0,2.0,薄钧戈
3826,COMP201553,数据库基础及应用,32.0,2.0,赵英良
3827,COMP201853,计算机程序设计,64.0,3.0,顾刚
3828,COMP250105,离散数学A,64.0,4.0,钱屹
3829,COMP250405,大学计算机基础（民族预科）,56.0,3.0,张伟
3830,COMP250505,算法设计与问题求解,48.0,2.0,乔亚男
3831,COMP250605,大学计算机I,56.0,3.0,刘虎军
3832,COMP250605,大学计算机I,56.0,3.0,乔亚男
3833,COMP250605,大学计算机I,56.0,3.0,吴宁
3834,COMP250605,大学计算机I,56.0,3.0,齐琪
3835,COMP250605,大学计算机I,56.0,3.0,张伟
3836,COMP250605,大学计算机I,56.0,3.0,崔舒宁
3837,COMP250605,大学计算机I,56.0,3.0,崔舒宁
3838,COMP250605,大学计算机I,56.0,3.0,房琛琛
3839,COMP250605,大学计算机I,56.0,3.0,贾应智
3840,COMP250605,大学计算机I,56.0,3.0,刘虎军
3841,COMP250605,大学计算机I,56.0,3.0,吴宁
3842,COMP250605,大学计算机I,56.0,3.0,贾应智
3843,COMP250605,大学计算机I,56.0,3.0,张伟
3844,COMP250905,面向对象与数据分析（C#）,40.0,2.0,房琛琛
3845,COMP250905,面向对象与数据分析（C#）,40.0,2.0,齐琪
3846,COMP251005,大学计算机IV,56.0,3.0,谢涛
3847,COMP251105,数据库基础及应用,36.0,2.0,卫颜俊
3848,COMP251105,数据库基础及应用,36.0,2.0,贾应智
3849,COMP251205,Python数据处理,48.0,2.5,夏秦
3850,COMP251205,Python数据处理,48.0,2.5,顾刚
3851,COMP251205,Python数据处理,48.0,2.5,贾应智
3852,COMP252005,数字逻辑电路,48.0,3.0,顿玉洁
3853,COMP252005,数字逻辑电路,48.0,3.0,王萍
3854,COMP300205,程序设计基础,56.0,3.0,朱海萍
3855,COMP300205,程序设计基础,56.0,3.0,胡怀中
3856,COMP300205,程序设计基础,56.0,3.0,夏颂
3857,COMP300205,程序设计基础,56.0,3.0,仇国巍
3858,COMP300205,程序设计基础,56.0,3.0,李锋
3859,COMP300205,程序设计基础,56.0,3.0,吴茜媛
3860,COMP300205,程序设计基础,56.0,3.0,刘静
3861,COMP300205,程序设计基础,56.0,3.0,赵玺
3862,COMP300205,程序设计基础,56.0,3.0,赵英良
3863,COMP300205,程序设计基础,56.0,3.0,夏秦
3864,COMP300205,程序设计基础,56.0,3.0,卫颜俊
3865,COMP300205,程序设计基础,56.0,3.0,焦博
3866,COMP300205,程序设计基础,56.0,3.0,杨琦
3867,COMP300205,程序设计基础,56.0,3.0,"朱海萍,吴茜媛,唐亚哲,赵玺"
3868,COMP300627,计算机科学基础和高级程序设计-1,32.0,2.0,钱屹
3869,COMP300727,嵌入式智能系统,40.0,2.0,李保红
3870,COMP350405,数据结构与算法A（拔尖班）,80.0,4.0,"乔亚男,薄钧戈"
3871,COMP400127,无线传感器网络,32.0,2.0,范建存
3872,COMP400327,程序设计思想方法与实践,64.0,3.0,杨义军
3873,COMP400527,人工智能导论,32.0,2.0,张玲玲
3874,COMP400727,计算机系统导论,64.0,3.5,"单丹枫,李昊"
3875,COMP450305,形式语言与编译,56.0,3.5,李波
3876,COMP450305,形式语言与编译,56.0,3.5,赵银亮
3877,COMP450305,形式语言与编译,56.0,3.5,赵银亮
3878,COMP451105,编译器设计专题实验,32.0,1.0,戴慧珺
3879,COMP460605,计算机网络专题实验,32.0,1.0,郑卫斌
3880,COMP460605,计算机网络专题实验,32.0,1.0,贾晓琳
3881,COMP460605,计算机网络专题实验,32.0,1.0,张利平
3882,COMP460805,传感与检测专题实验,32.0,1.0,张利平
3883,COMP460905,认知计算与机器学习,40.0,2.0,鲍军鹏
3884,COMP461405,数据库系统,64.0,3.5,任雪斌
3885,COMP461505,计算机体系结构,56.0,3.0,陈衡
3886,COMP462105,数据库系统,48.0,2.5,"何亮,孙鹤立"
3887,COMP462105,数据库系统,48.0,2.5,冯中慧
3888,COMP462105,数据库系统,48.0,2.5,"何亮,孙鹤立"
3889,COMP462205,算法分析与设计,48.0,2.5,朱晓燕
3890,COMP462205,算法分析与设计,48.0,2.5,"王嘉寅,赖欣"
3891,COMP462305,计算机原理与嵌入式系统,48.0,3.0,杨晨
3892,COMP462705,物联网原理,56.0,3.5,"桂小林,安健,丁菡"
